Tipo,Texto
Sentenca,"
Por enquanto, o patrocínio do BCN vai render cerca de US$ 1 milhão ao corredor e sua equipe, até o final da temporada 95"
Sentenca,"﻿O tcheco Jan Zelezny, 28, um atleta praticamente desconhecido no Brasil, é uma das estrelas do torneio de amanhã em São Paulo"
Sentenca,﻿José René Higuita não tem o talhe e o porte de goleiro
Sentenca,"
O jogador que recebe três cartões amarelos fica impedido de disputar a partida seguinte"
Sentenca,"
O grande personagem na reta final da temporada do futebol italiano, além da crise financeira, não é nenhuma das estrelas dos milionários elencos"
Sentenca,"
De manhã, em São Paulo, o ex-jogador do Palmeiras faz cooper no Ibirapuera"
Sentenca," E que –mesmo depois do final da Guerra Fria– o esporte terá ainda que passar pelas tensões políticas da Nova Desordem Mundial, disto também não resta a menor dúvida"
Sentenca," Por certo, isso fará a bola sair da nossa intermediária, se arrastando, vesga e combalida pelos maus tratos"
Sentenca," Hoje, joga com dois Dungas: o próprio e seu clone piorado, Doriva"
Sentenca," ""Foi demais"
Sentenca," Com isso, a federação vai perseguir os melhores times"
Sentenca,"
No roteiro nessa terra da fantasia, não pode faltar uma viagem pela casa dos Piratas do Caribe e a companhia dos fantasmas da Mansão Assombrada"
Sentenca,"
Wilander, 29, número 1 do ranking Mundial entre setembro de 88 e janeiro de 90, esteve afastado do circuito por quase dois anos e resolveu voltar no segundo semestre do ano passado"
Sentenca," Isso com um carro híbrido, o Williams FW15 equipado com molas e amortecedores e sem controle de tração"
Sentenca,"
Só a presença de tanta juventude pode explicar por que uma partida que, a rigor, não valia nada, jogada num gramado encharcado, acabou se tornando um jogo memorável"
Sentenca,"
``Maradona pediu mais de US$ 10 milhões por dois anos de contrato'', afirmou"
Sentenca," , a Ponte perdeu a melhor"
Sentenca," Com a equipe formada por jogadores que foram campeões no ano passado, o treinador apostou no entrosamento já elaborado entre os jogadores"
Sentenca, Girou em 1min29s40 com sua Ferrari
Sentenca," A redenção só corre um risco, e está dentro de casa: é Berger, um piloto atabalhoado e irregular, especialista em pôr tudo a perder"
Sentenca, Ele levou 1min28s88 para completar sua melhor volta
Sentenca," O carro estava perfeito'', afirmou"
Sentenca, É a escola do automobilismo
Sentenca, Ele é o artilheiro do campeonato com 4 gols
Sentenca,"
A situação se repete nos estádios do Nacional e do Juventus, em São Paulo, e no Municipal de Campo Limpo, Embu, Guarulhos e Sesi (Osasco, SP)"
Sentenca,""" No entanto, o búlgaro Hristo Stoichkov, companheiro de equipe de Romário, garantiu que, durante a partida, o brasileiro lhe disse que vinha sendo insistentemente provocado por Simeone"
Sentenca," Eddie reclama dos motores e os franceses do carro, que também não é bom'', disse"
Sentenca,"
O Leonardo encarnou um Baltazar - o ""cabecinha de ouro"" - branco e cabeceou"
Sentenca,"
A paciência de Berger lhe rendeu a terceira colocação na última volta, quando Damon Hill (Williams), com problemas, perdeu a segunda colocação"
Sentenca," Um deles será a disputa da BVC Cup, prevista para acontecer em abril em Montreux, Suíça"
Sentenca,"﻿O jogador japonês Kazuyoshi Miura, o Kazu, 26, chega amanhã a São Paulo, acompanhado da mãe e da modelo Risako Miura, com quem se casou em agosto"
Sentenca, Todos os favoritos ao título venceram suas partidas de estréia
Sentenca," Caso os torcedores consigam fugir, as fitas de vídeo servirão como prova criminal"
Sentenca,"
(WBJr"
Sentenca,"
Daniel, que se recupera de contusão, fará um teste antes da partida, mas é provável que não jogue"
Sentenca," Neguitão tirou a bola espirrada quase em cima da linha, mas Claudinho aproveitou o rebote e tocou para o fundo do gol"
Sentenca," Um de seus cartões-postais, o hotel Westin St"
Sentenca," Se cada um resolver sair por causa disso, não haverá time para entrar em campo'', disse o volante Bernardo"
Sentenca,"
O armador Sam Cassell, dos Rockets, fez 31 pontos, sua melhor marca como profissional"
Sentenca," Caso isto se realize, o futebol italiano dará uma imensa demonstração de força"
Sentenca,"(MT)
"
Sentenca,"
José Luís Plein, treinador do Juventude, é o mais comedido dos gaúchos, apesar de ser o comandante da equipe que faz melhor campanha –venceu os três primeiros jogos"
Sentenca,"º lugar, da brasileira Silvana Pereira, 53min57, foi melhor do que o de Carmen em 92"
Sentenca,"
O armador Anfernee Hardaway, do Orlando, terminou como cestinha do jogo, com 29 pontos"
Sentenca, O jogador alcançou a bola quase na linha de fundo e cruzou alto
Sentenca,"
Treze revelações da Copa São Paulo ainda estão em atividade: Careca (78, Kashiva Reysol, do Japão), Casagrande (revelação em 1980, hoje no Corinthians), Sérgio (1982, Grêmio), Valdo (83, Paris-SG), Romário (84, Barcelona), Evair (85, Palmeiras), Alexandre Torres (86, Vasco), Sílvio (89, Bragantino), Djalminha (90, Guarani), Dener (91, Portuguesa), Valdir (92, Vasco), Fabinho (93, Corinthians) e Mil (1988), o único sem clube"
Sentenca,"000, mas não decolou"
Sentenca,"
Comprovaram, assim, a fase de ascensão da Ferrari, que superou os poderosos Williams e Michael Schumacher, da Benetton"
Sentenca," A única coisa com que me preocupo é o problema de arbitragem, que vem nos prejudicando o campeonato inteiro"
Sentenca,"400 vôos diários que se destinam a 210 mercados diferentes _57 deles internacionais, servindo, além de São Paulo, cidades como Londres, Tóquio, Frankfurt, Paris, Hong Kong, Cidade do México, Toronto e Vancouver_, passaram por esse terminal aéreo em 1994 mais de 790 mil toneladas de carga"
Sentenca,"
O bicampeão paulista e brasileiro disputou simultaneamente três campeonatos: o Paulista, a Copa do Brasil e a Taça Libertadores"
Sentenca,"
Na temporada regular, os Raiders sobrepujaram os Bills por 24 x 23"
Sentenca," O clube já gastou cerca de US$ 2,5 milhões com novos jogadores"
Sentenca, Dois lances de Fábio Pira igualaram o placar em 99 e Rogério desempatou a seguir
Sentenca," Desejamos que, em 96, o Corinthians deixe de ser um time doméstico'', disse o presidente do clube, Alberto Dualib"
Sentenca," Por ordem do presidente Ernesto Pellegrini, ninguém na Inter está falando com a imprensa, um ""silenzio stampa"" que deverá perdurar até o final o mês"
Sentenca," Ele acha que não é o favorito para ganhar o Mundial de F-1 deste ano, que começa dia 27 de março em Interlagos"
Sentenca,"
SÃO PAULO
Rogério; Pavão, Nem, Sérgio Baresi e Marcelo; Mona, Pereira e Jamelli; Caio (Catê), Guilherme e Toninho"
Sentenca,"São Paulo (primeiro tempo); Bragantino (segundo tempo)
Cartão amarelo"
Sentenca,"
Folha - O São Paulo tenta contratar um novo lateral e o Telê disse que pode aproveitar você no meio"
Sentenca,"
Segundo o treinador, o Londrina é uma equipe perigosa e que vem jogando há muito tempo junto"
Sentenca," Apenas a sensação mais zen que se pode experimentar, uma espécie de fusão com o mar"
Sentenca, A CBF não reconhece nenhuma entidade fora de suas federações filiadas
Sentenca,"﻿Segundo o capitão Cleodir Fioravante Nardo, 41, subcomandante do 2"
Sentenca," Pelo menos, não agora"
Sentenca," É ou não é caso de inquérito?
Bem, na medida em que essas linhas começam a soar editorialescas, mudo de rumo"
Sentenca," ""Tenho que sacar muito bem para ter alguma chance diante de Steffi"", analisou Davenport"
Sentenca," O primeiro deles é que, por exemplo, na Itália, até o quinto ou sexto colocado, há uma premiação compensadora –participação em copas européias etc"
Sentenca,"
Ou por que não fixaram o preço do seu passe desde o início"
Sentenca,"
Dos demais brasileiros, além de Christian, Maurício Gugelmin foi o melhor colocado, na sexta posição, tendo liderado a prova por 59 voltas"
Sentenca," Como não houve a medida, o time entrou com o novo patrocinador"
Sentenca,"
Quando o Santos voltava à carga, aos 26min, foi concedida a parada técnica para o Corinthians"
Sentenca,"
Ontem estava previsto o ``pole day'', que define as primeiras colocações do grid"
Sentenca,"
NA TV
Globosat, ao vivo, às 16h; Bandeirantes, VT às 19h; TVA, VT às 21h30
"
Sentenca,"﻿Com base nos números do Paulista 95, foi possível elaborar as seleções de ``inhos'' e ``ãos''"
Sentenca,"
Até mesmo a substituição do goleiro por Pelé, afirmou, já havia sido acertada pelo então técnico do Santos, Antoninho"
Sentenca,"
Com a chegada do inverno, a cordilheira dos Andes tem mais atrativos"
Sentenca,"
No Magic Kingdom, o parque temático mais famoso da Disney World, a principal novidade para as próximas férias é o ``Alien Encounter'', o novo brinquedo da Tomorrowland"
Sentenca,"
Nesse cenário, ainda confuso, se mostra fascinante o restante da rodada de hoje na Itália"
Sentenca,"﻿Embalado pela vitória de sexta-feira à noite sobre o Bahia (1 x 0), o Corinthians tenta hoje derrotar a Portuguesa"
Sentenca,"﻿Começa hoje em Melbourne o Aberto de Tênis da Austrália, primeiro dos grandes torneios da temporada, com o favoritismo disparado de Pete Sampras (EUA) e Steffi Graf (Alemanha) para os títulos de simples"
Sentenca,"﻿O Corinthians busca seu ``equilíbrio tático'' na partida de hoje, às 20h45, contra o Paraná, pelas quartas-de-final da Copa do Brasil"
Sentenca,"
Em segundo ficou o pivô Shaquille O'Neal, do Orlando Magic, que tem 29,3 pontos de média por jogo"
Sentenca, Ricardo Rocha e Luizinho tiveram estréias discretas
Sentenca,"
A ITR vende também trechos do cruzeiro"
Sentenca,"
Mas essa região, hoje apelidada de Costa Verde, só seria descoberta pelos turistas na década de 70, com a inauguração da rodovia Rio-Santos (BR-101)"
Sentenca,"
A disputa foi aberta depois da contusão de Carlão e Max, que deixaram um espaço entre os titulares Maurício, Paulão, Giovane, Gílson e Tande"
Sentenca,"
SANTOS
2
Gilberto, Silva, Júnior, Marcelo Fernandes e Marcos Paulo (Sérgio Santos); Gallo, Zé Renato (Marcelo Passos) e Ranielli; Macedo, Neizinho e Paulinho Kobayashi"
Sentenca," Naquele ano, Flávio acabou reprovado na 1"
Sentenca," Dos oito que não foram convocados, quatro têm 23 anos ou menos"
Sentenca, Essas camisas são protegidas por patente e só podem ser vendidas a associados e ainda assim sob certas restrições
Sentenca,"﻿O zagueiro Júnior Baiano tem sua escalação garantida para a partida de amanhã, contra o Bragantino, às 20h30, no Morumbi"
Sentenca,"
No sufoco, o Santo André conseguiu diminuir ainda no primeiro tempo"
Sentenca,"
Preocupado com a boa fase do Fluminense, que vence há seis rodadas, o treinador do Flamengo, Wanderley Luxemburgo, mandou um cinegrafista filmar as principais jogadas tricolores"
Sentenca,"
Substituiu Bob Lanier, o sétimo técnico a deixar o cargo na temporada"
Sentenca, Devo voltar a ser o auxiliar depois do jogo com o Corinthians
Sentenca, No futebol atual todos devem defender e atacar
Sentenca, Hilma foi eleita o melhor bloqueio do torneio
Sentenca," ""A motivação é fundamental"
Sentenca,"
Apenas quatro times já conseguiram, na história da NBA, vencer um confronto após estar perdendo por 3 jogos a 1"
Sentenca," Elas eram Barsosio, terceira colocada na prova de 10"
Sentenca,"﻿Telê Santana desfruta da imagem construída para si mesmo, a de técnico que morre abraçado as suas convicções, indiferente às opiniões alheias"
Sentenca," Outro resultado nunca é compreendido'', afirmou"
Sentenca,"
A vantagem palmeirense é a partida a menos que tem em relação aos líderes (20 contra 21)"
Sentenca,"
Na final de duplas masculinas, os holandeses Jacco Eltingh e Paul Haarhuis venceram Byron Black (Zimbábue) e Jonatham Stark (EUA), por 6/7 (3/7), 6/3, 6/4 e 6/3"
Sentenca,﻿A seleção olímpica brasileira tem sido prejudicada devido à vontade da CBF de faturar alto com os jogos da seleção principal
Sentenca,"
``O Zagallo viu em vídeo os dois últimos jogos de Israel"
Sentenca,"
No mesmo caso se enquadra Raul Boesel"
Sentenca," Apenas ela se esconde nas sombras dos bastidores dos grandes negócios, e a gente não vê"
Sentenca,"
Ilha da fantasia
Localizado no km 123 da rodovia Rio-Santos, o Frade é também hotel-fazenda e hotel ecológico"
Sentenca, O ex-jogadores Serginho Chulapa e Clodoaldo foram anunciados como novos membros da comissão técnica
Sentenca," Em sete jogos, venceu cinco"
Sentenca, As plantações de quinua (um tipo de arroz cultivado desde os tempos dos incas) insinuam um jardim
Sentenca,"
Soube instantaneamente, no meu coração, que ele se fora"
Sentenca," No final do campeonato, os três piores times são rebaixados para a série A-2"
Sentenca," O atacante do Barcelona disse que o companheiro de seleção ""jogou mal as duas Copas que disputou, em 1986 e 1990, e que Edmundo, atualmente jogando no Palmeiras, é o melhor jogador em atividade no Brasil"
Sentenca,"
Contratado em novembro de 86, o projetista passou dois anos desenvolvendo a máquina com carta branca do comendador Enzo Ferrari"
Sentenca,"
Gols Luciano Araújo, aos 36 min, do 1º tempo e Luizão, aos 33 min, do 2º tempo"
Sentenca," ""Aqui, eles só se preocupam com a preparação, a alimentação é controlada e todos esquecem um pouco os problemas diários"
Sentenca,"
O vencedor da competição tem vaga garantida na Taça Libertadores de 96"
Sentenca,"
Até o último domingo, quando a Folha publicou a nova lista de gols do jogador, acreditava-se que o milésimo gol acontecera no Maracanã, no dia 19 de novembro, em jogo do Santos contra o Vasco"
Sentenca,﻿O público ficou triste no Flinders Park de Melbourne
Sentenca," Está se adaptando muito rápido'', acrescenta Zé Maurício, treinador de goleiros do clube"
Sentenca,"
A primeira vez que o colombiano entrou no país foi durante sua apresentação oficial, há três meses, período máximo de umvisto de turista"
Sentenca,"
O técnico Candinho poupou o meia Caio"
Sentenca,"
O técnico Vail Mota quer que a sua equipe explore os contra-ataques para surpreender o XV"
Sentenca,"
A operação se repetiu no último dia 27 de abril, quando a seleção enfrentou o Valencia, na Espanha"
Sentenca, Ele terminou 12 das 16 corridas (veja quadro ao lado) e completou mais de 90% da distância total percorrida no campeonato
